model	objective	gene	status	value
./iJR904.xml	obj	G_b4254	optimal	0.9219480950504724
./iJR904.xml	obj	G_b4265	optimal	0.9219480950504725
./iJR904.xml	obj	G_b4266	optimal	0.9219480950504682
./iJR904.xml	obj	G_b4267	optimal	0.9219480950504687
./iJR904.xml	obj	G_b4268	optimal	0.9219480950504687
./iJR904.xml	obj	G_b4301	optimal	0.9219480950504738
./iJR904.xml	obj	G_b4321	optimal	0.9219480950505644
./iJR904.xml	obj	G_b4322	optimal	0.9219480950504687
./iJR904.xml	obj	G_b4323	optimal	0.9219480950504022
./iJR904.xml	obj	G_b4381	optimal	0.9207381055002852
./iJR904.xml	obj	G_b4382	optimal	0.9219480950504685
./iJR904.xml	obj	G_b4383	optimal	0.9207381055002996
./iJR904.xml	obj	G_b4384	optimal	0.9219480950504414
./iJR904.xml	obj	G_b4388	optimal	3.711502477644461e-15
./iJR904.xml	obj	G_b4395	optimal	0.9219480950504557
./iJR904.xml	obj	G_b4407	optimal	0.9219480950504687
