model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
Human-GEM.xml	obj	MAR07014	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07015	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07016	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07017	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07018	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07019	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07020	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07021	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07022	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07023	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07024	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07025	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07026	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07027	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07028	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07029	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07030	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07031	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07032	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07033	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07034	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07035	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07036	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07037	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07038	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07039	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07040	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07041	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07042	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07043	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07044	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07045	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07046	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07047	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07048	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07049	187.35363	optimal	-85.116316	0.0	1.0
Human-GEM.xml	obj	MAR07050	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07051	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07052	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07053	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07054	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07055	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07056	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07057	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07058	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07059	187.35363	optimal	0.0	340.465262	1.0
Human-GEM.xml	obj	MAR07060	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07061	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07062	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07063	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07064	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07065	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07066	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07067	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07068	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07069	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07070	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07071	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07072	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07073	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07074	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07075	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07076	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07077	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07078	187.35363	optimal	0.0	255.348947	1.0
Human-GEM.xml	obj	MAR07079	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07080	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07081	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07082	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07083	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07084	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07085	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07086	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07087	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07088	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07089	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07090	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07091	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07092	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07093	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07094	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07095	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07096	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07097	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07098	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07099	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07100	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07101	187.35363	optimal	0.0	13.04763	1.0
Human-GEM.xml	obj	MAR07102	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07103	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07104	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07105	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07106	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07107	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07108	187.35363	optimal	-340.465262	0.0	1.0
Human-GEM.xml	obj	MAR07109	187.35363	optimal	0.0	340.465262	1.0
Human-GEM.xml	obj	MAR07110	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR07111	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07112	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR07113	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07114	187.35363	optimal	-255.348947	0.0	1.0
Human-GEM.xml	obj	MAR07115	187.35363	optimal	0.0	255.348947	1.0
Human-GEM.xml	obj	MAR07116	187.35363	optimal	-340.465262	0.0	1.0
Human-GEM.xml	obj	MAR07117	187.35363	optimal	0.0	340.465262	1.0
Human-GEM.xml	obj	MAR07118	187.35363	optimal	-255.348947	0.0	1.0
Human-GEM.xml	obj	MAR07119	187.35363	optimal	0.0	255.348947	1.0
Human-GEM.xml	obj	MAR07120	187.35363	optimal	-510.697893	0.0	1.0
Human-GEM.xml	obj	MAR07121	187.35363	optimal	0.0	510.697893	1.0
Human-GEM.xml	obj	MAR07122	187.35363	optimal	-510.697893	0.0	1.0
Human-GEM.xml	obj	MAR07123	187.35363	optimal	0.0	510.697893	1.0
Human-GEM.xml	obj	MAR07124	187.35363	optimal	-170.232631	0.0	1.0
Human-GEM.xml	obj	MAR07125	187.35363	optimal	0.0	170.232631	1.0
Human-GEM.xml	obj	MAR07126	187.35363	optimal	-85.116316	0.0	1.0
Human-GEM.xml	obj	MAR07127	187.35363	optimal	0.0	85.116316	1.0
Human-GEM.xml	obj	MAR07128	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07129	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07130	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07131	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07132	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07133	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07134	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07135	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07136	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07137	187.35363	optimal	-386.536029	49.651184	1.0
Human-GEM.xml	obj	MAR07138	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07139	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07140	187.35363	optimal	-386.536029	0.0	1.0
Human-GEM.xml	obj	MAR07141	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07142	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07143	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07144	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07145	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07146	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07147	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07148	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07149	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR07150	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07151	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07152	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07153	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07154	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07155	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR07156	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07157	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07158	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07159	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07160	187.35363	optimal	5.002342	1000.0	1.0
Human-GEM.xml	obj	MAR07161	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07162	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07163	187.35363	optimal	0.0	994.997658	1.0
Human-GEM.xml	obj	MAR07164	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07165	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07166	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07167	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07168	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07169	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07170	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07171	187.35363	optimal	0.0	132.87176	1.0
Human-GEM.xml	obj	MAR07172	187.35363	optimal	0.0	132.87176	1.0
Human-GEM.xml	obj	MAR07173	187.35363	optimal	0.0	132.87176	1.0
Human-GEM.xml	obj	MAR07174	187.35363	optimal	0.0	128.845343	1.0
Human-GEM.xml	obj	MAR07175	187.35363	optimal	0.0	128.845343	1.0
Human-GEM.xml	obj	MAR07176	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07177	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07178	187.35363	optimal	-509.082144	1000.0	1.0
Human-GEM.xml	obj	MAR07179	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07180	187.35363	optimal	0.0	98.88131	1.0
Human-GEM.xml	obj	MAR07181	187.35363	optimal	0.0	98.88131	1.0
Human-GEM.xml	obj	MAR07182	187.35363	optimal	0.0	98.88131	1.0
Human-GEM.xml	obj	MAR07183	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07184	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07185	187.35363	optimal	0.0	333.333333	1.0
Human-GEM.xml	obj	MAR07186	187.35363	optimal	0.0	333.333333	1.0
Human-GEM.xml	obj	MAR07187	187.35363	optimal	0.0	333.333333	1.0
Human-GEM.xml	obj	MAR07188	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07189	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07190	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR07191	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07192	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07193	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR07194	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07195	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07196	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR07197	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07198	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07199	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR07200	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07201	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07202	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07203	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07204	187.35363	optimal	0.0	139.86501	1.0
Human-GEM.xml	obj	MAR07205	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07206	187.35363	optimal	0.0	49.440655	1.0
Human-GEM.xml	obj	MAR07207	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07208	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07209	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07210	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07211	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07212	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07213	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07214	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07215	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07216	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07217	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07218	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07219	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07220	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07221	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07222	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07223	187.35363	optimal	0.0	27.973002	1.0
Human-GEM.xml	obj	MAR07224	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07225	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07226	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07227	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07228	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07229	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07230	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07231	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07232	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07233	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07234	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07235	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07236	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07237	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07238	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07239	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07240	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07241	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07242	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07243	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07244	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07245	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07246	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07247	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07248	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07249	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07250	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07251	187.35363	optimal	0.0	68.482171	1.0
Human-GEM.xml	obj	MAR07252	187.35363	optimal	0.0	257.398504	1.0
Human-GEM.xml	obj	MAR07253	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR07254	187.35363	optimal	0.0	17.569819	1.0
Human-GEM.xml	obj	MAR07255	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07256	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR07257	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07258	187.35363	optimal	0.0	17.569819	1.0
Human-GEM.xml	obj	MAR07259	187.35363	optimal	0.0	17.569819	1.0
Human-GEM.xml	obj	MAR07260	187.35363	optimal	0.0	17.569819	1.0
Human-GEM.xml	obj	MAR07261	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07263	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR07264	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07265	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07266	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07267	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07268	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07269	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07270	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07271	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07272	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR07273	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07274	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07275	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07276	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07277	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07278	187.35363	optimal	0.0	425.189632	1.0
Human-GEM.xml	obj	MAR07279	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07280	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07281	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07282	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07283	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07284	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07285	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07286	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07287	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07288	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07289	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07290	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07291	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07292	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07293	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07294	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07295	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07296	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07297	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07298	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07299	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07300	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07301	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07302	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07303	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07304	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07305	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07306	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07307	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07308	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07309	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07310	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07311	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07312	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07313	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07314	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07315	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07316	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07317	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07318	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07319	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07320	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07321	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07322	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07323	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07324	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07325	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07326	187.35363	optimal	0.0	57.458058	1.0
Human-GEM.xml	obj	MAR07327	187.35363	optimal	0.0	44.290587	1.0
Human-GEM.xml	obj	MAR07328	187.35363	optimal	0.0	44.290587	1.0
Human-GEM.xml	obj	MAR07329	187.35363	optimal	0.0	44.290587	1.0
Human-GEM.xml	obj	MAR07330	187.35363	optimal	0.0	44.290587	1.0
Human-GEM.xml	obj	MAR07331	187.35363	optimal	-992.468693	265.74352	1.0
Human-GEM.xml	obj	MAR07332	187.35363	optimal	0.0	40.494251	1.0
Human-GEM.xml	obj	MAR07333	187.35363	optimal	0.0	40.494251	1.0
Human-GEM.xml	obj	MAR07334	187.35363	optimal	0.0	40.494251	1.0
Human-GEM.xml	obj	MAR07335	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07336	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07337	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07338	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07339	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07340	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07341	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07342	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07343	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07344	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07345	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07346	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07347	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07348	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07349	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07350	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07351	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07352	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07353	187.35363	optimal	0.0	8.695084	1.0
Human-GEM.xml	obj	MAR07354	187.35363	optimal	0.0	8.695084	1.0
